"HH_ID","ID","age","sex","birth_date","ID_mother","ID_father","date_prev_birth","num_births","ID_partner","union","child","mother","father","parent","HH_adults","age_first_birth","original_ID","hh_position","partner","main_parent","random_inf","enter_pop","comm_hh_prop","child18_hh","disease_state","inf_time","age_group_hh","age_group_pop","age_group","age_group_trans","parent_pop","transition","event_date","age_partner","immigrant","HH_size","HH_children","lipro_child_hh","NH"
4681864,10660386,79,"M",1932-01-08,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F81429A9D926E766","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,NA,NA,1,0,0,0
4682656,10665600,33,"M",1978-09-15,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F833EFE98CD85B0D","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,18,18,0,NA,NA,NA,NA,1,0,0,0
4682749,10666234,64,"F",1947-03-24,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F837BEA94C651066","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,NA,NA,1,0,0,0
4683612,10671769,40,"M",1971-06-12,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F85847F77F8C060C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,NA,NA,1,0,0,0
4683792,10672842,20,"M",1991-03-25,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F85EDED24BD38291","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,13,13,0,NA,NA,NA,NA,1,0,0,0
4684229,10675663,65,"M",1946-05-12,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F8703B31BD0E79C1","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,NA,NA,1,0,0,0
4684880,10679915,80,"F",1931-08-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F8894E6F9CA44CFB","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,42,0,NA,NA,NA,NA,1,0,0,0
4684992,10680745,38,"M",1973-08-17,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F88E54ECBC0A6164","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,NA,NA,1,0,0,0
4685018,10680944,86,"M",1925-04-12,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F88F9615D2D9598E","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4685127,10681667,43,"M",1968-05-01,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F893FDFD0ECC46FD","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,NA,NA,1,0,0,0
4685420,10683459,85,"F",1926-12-24,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"F89EAB1253A47521","single_parent",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,2,0,1,0
4685420,10697772,48,"F",1963-01-27,NA,NA,NA,0,NA,0,0,0,0,0,2,NA,"F8F3763603F2F187","child",1,10683459,NA,NA,NA,NA,NA,NA,3,3,26,26,1,NA,NA,NA,NA,2,0,1,0
4686192,10838281,27,"F",1984-04-03,NA,NA,2011-11-09,1,10688632,1,0,1,0,1,2,28,"FC3B940DDA3C2A4C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,2011-11-09,27,NA,3,1,1,0
4686192,10688632,42,"M",1969-10-10,NA,NA,NA,NA,10838281,1,0,0,1,1,2,NA,"F8BD27EA717BAC16","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,2011-11-09,42,NA,3,1,1,0
4686192,11000463,0,"F",2011-11-09,10838281,10688632,NA,0,NA,0,1,0,0,0,NA,NA,NA,"child",NA,10838281,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2011-11-09,NA,NA,3,1,1,0
4686274,10689194,53,"M",1958-03-31,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F8C0A2DBC6B39BE3","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,NA,NA,1,0,0,0
4686349,10689656,38,"M",1973-06-25,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F8C37553C2F7ACDF","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,NA,NA,1,0,0,0
4686838,10692637,81,"F",1930-02-10,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F8D4C88111D7FA47","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4688126,10700849,76,"F",1935-10-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9058A86D9BC34FF","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
4688384,10702447,96,"F",1915-10-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F90F8487B1FD152D","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4690273,10714929,82,"M",1929-11-24,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F95A4B3A0EC74AE3","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4690796,10718309,86,"F",1925-04-15,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F96EE18BF704C1FC","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4692188,10727293,65,"F",1946-10-30,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9A45DDAE6BA805D","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,1,0,0,0
4692807,10731277,32,"F",1979-08-23,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"F9BC40D67107CEB8","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,NA,NA,1,0,0,0
4693671,10736871,65,"F",1946-07-13,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9DD84BC7F83914B","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,NA,NA,1,0,0,0
4694086,10739489,75,"M",1936-06-25,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9ECE505A7507EE5","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,NA,NA,1,0,0,0
4694133,10739780,22,"M",1989-04-07,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9EE7BFB0D0A2426","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,13,13,0,NA,NA,NA,NA,1,0,0,0
4694473,10741917,42,"M",1969-07-11,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9FADDE0F6BFBDD3","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,1,0,0,0
4694597,10742675,56,"M",1955-04-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9FF88EC05C3CC72","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,NA,NA,1,0,0,0
4694603,10742717,55,"M",1956-05-24,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"F9FFC50C174B778A","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,NA,NA,1,0,0,0
4695918,10751545,50,"M",1961-03-26,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA34C1FF88FD66A2","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,NA,NA,1,0,0,0
4696447,10755126,72,"F",1939-06-29,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA4A3931858EAC27","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,NA,NA,1,0,0,0
4696674,10756524,62,"F",1949-05-04,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA5291E9739A6F86","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,NA,NA,1,0,0,0
4697711,10763476,54,"M",1957-03-28,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA7C09FC58092E11","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,1,0,0,0
4697921,10764830,61,"F",1950-01-22,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA8472EBCFB35C3E","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,31,31,0,NA,NA,NA,NA,1,0,0,0
4698794,10770241,39,"F",1972-12-17,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FAA4D8C6D93BEAEE","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,NA,NA,1,0,0,0
4699611,10775587,71,"F",1940-09-11,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FAC4DA42BC1FD550","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,36,36,0,NA,NA,NA,NA,1,0,0,0
4699715,10776292,72,"M",1939-03-04,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FAC8F9373AF067C9","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,36,36,0,NA,NA,NA,NA,1,0,0,0
4700065,10778644,77,"M",1934-11-15,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FAD745E1B33EE675","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
4700667,10782778,88,"F",1923-10-31,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FAF01387A1BBA1F3","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4701206,10786054,26,"M",1985-02-26,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB0367B7D05E2143","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,NA,NA,1,0,0,0
4701612,10788675,89,"M",1922-11-20,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB12FD39B719C245","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4701668,10789040,82,"F",1929-03-18,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB151290C0FDBCBC","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,1,0,0,0
4701809,10789933,49,"M",1962-06-22,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB1A53F53724D866","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,NA,NA,1,0,0,0
4701880,10790410,71,"M",1940-03-03,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB1D367DF80C0075","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,NA,NA,1,0,0,0
4702115,10791998,58,"F",1953-06-05,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB26AD0D80D7F942","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,32,32,0,NA,NA,NA,NA,1,0,0,0
4702965,10797636,74,"M",1937-03-04,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB48698AF7DF4767","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
4703897,10803955,30,"M",1981-03-24,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB6E35547CCD8579","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,NA,NA,1,0,0,0
4703945,10804201,81,"F",1930-02-02,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB6F96468EB6FF31","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,1,0,0,0
4704197,10805727,39,"M",1972-11-19,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FB786784F3A58023","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,NA,NA,1,0,0,0
4705719,10815657,33,"F",1978-10-30,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FBB3B7D692E58147","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,NA,NA,1,0,0,0
4706217,10819007,74,"F",1937-06-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FBC7D992C689F26D","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,NA,NA,1,0,0,0
4706403,10820068,63,"F",1948-02-04,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FBCE34115FD60575","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,1,0,0,0
4708044,10830972,81,"F",1930-06-16,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC0FE0D6406F02D4","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4708202,10832112,88,"F",1923-11-08,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC16F2936C06F979","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4708932,10836953,81,"F",1930-05-05,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC33933B3FF37A80","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,42,0,NA,NA,NA,NA,1,0,0,0
4708989,10837278,83,"F",1928-09-05,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC356BE199080BBF","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4709100,10837970,71,"F",1940-06-14,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC39CDF497021ACF","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,NA,NA,1,0,0,0
4709391,10839970,55,"M",1956-11-13,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC45567A885602D1","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,1,0,0,0
4709607,10841426,58,"F",1953-08-08,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC4E16355F68B0EE","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,32,32,0,NA,NA,NA,NA,1,0,0,0
4709644,10841762,62,"F",1949-04-03,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FC5023871EDF4221","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,31,31,0,NA,NA,NA,NA,1,0,0,0
4711777,10855752,45,"M",1966-05-07,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCA3322D4FA2B637","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,NA,NA,1,0,0,0
4712078,10857665,62,"F",1949-04-22,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCAE0122E6347C83","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,NA,NA,1,0,0,0
4712117,10857899,80,"F",1931-11-26,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCAF796812E1FA9A","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,1,0,0,0
4712414,10859994,33,"M",1978-05-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCBBF5362CA87305","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,NA,NA,1,0,0,0
4713165,10864802,67,"M",1944-08-28,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCD82136E8D34703","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,NA,NA,1,0,0,0
4713527,10867133,55,"M",1956-06-19,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCE646609ADBC686","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,NA,NA,1,0,0,0
4713587,10867571,90,"F",1921-12-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCE8E41EFA7443CA","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4713849,10869266,53,"F",1958-07-09,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FCF2F0E0246FF658","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,NA,NA,1,0,0,0
4713912,10883791,53,"F",1958-12-27,NA,NA,NA,NA,10869694,1,0,0,0,0,2,NA,"FD48FA46066D1182","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,53,NA,2,0,0,0
4713912,10869694,55,"M",1956-08-06,NA,NA,NA,NA,10883791,1,0,0,0,0,2,NA,"FCF54B34D240D9A4","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,55,NA,2,0,0,0
4715055,10877308,50,"F",1961-03-17,NA,NA,1998-03-04,2,NA,0,0,0,0,0,1,35.0191780821918,"FD230768D34C5BCB","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,NA,NA,1,0,0,0
4715766,10881968,31,"F",1980-06-17,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FD3E1A3B5D722C72","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,18,18,0,NA,NA,NA,NA,1,0,0,0
4716959,10890024,27,"F",1984-03-27,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FD6DE366641DC124","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,NA,NA,1,0,0,0
4717312,10892277,63,"F",1948-12-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FD7B51175BEC4DDA","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,1,0,0,0
4717345,10892528,60,"F",1951-08-17,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FD7CD00752CFE71C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,31,31,0,NA,NA,NA,NA,1,0,0,0
4717396,10892789,82,"F",1929-08-08,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FD7E660C37276F6C","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4717534,10893717,29,"F",1982-02-03,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FD8413B2CF8AA5EA","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,NA,NA,1,0,0,0
4717742,10895177,43,"M",1968-02-01,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FD8C91981A0E9988","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,1,0,0,0
4719330,10905584,35,"F",1976-09-27,NA,NA,2005-08-30,1,NA,0,0,0,0,0,1,28.9424657534247,"FDCB4A2CAE5FA16D","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,NA,NA,1,0,0,0
4719489,10906687,73,"F",1938-04-29,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FDD1DB419629CFDC","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
4719590,10907344,47,"F",1964-06-15,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FDD5D3A8B6913D4C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,NA,NA,1,0,0,0
4720108,10910876,32,"F",1979-01-08,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FDEAFB418CE67309","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,NA,NA,1,0,0,0
4720850,10915934,65,"F",1946-11-20,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE08934E2EDF5AEE","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,1,0,0,0
4721300,10918870,64,"F",1947-03-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE19E1D8DBE7044D","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,NA,NA,1,0,0,0
4721660,10921282,44,"M",1967-01-27,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE285B99B6A9ACFC","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,1,0,0,0
4722886,10929785,34,"F",1977-12-28,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"FE5ABB4FD5970D5C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,NA,NA,1,0,0,0
4723377,10933233,55,"F",1956-07-01,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE6FA1146831AF5E","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,NA,NA,1,0,0,0
4724016,10937585,72,"F",1939-05-17,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE8995590BF9A65D","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,37,37,0,NA,NA,NA,NA,1,0,0,0
4724162,10938608,78,"F",1933-12-27,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FE8FC1B9661D1BF3","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,NA,NA,1,0,0,0
4727928,10963888,36,"M",1975-12-28,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FF258CAE2261A9CB","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,NA,NA,1,0,0,0
4728339,10966597,19,"F",1992-05-07,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,"FF359E0994537651","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,11,11,0,NA,NA,NA,NA,1,0,0,0
4729656,10975818,91,"M",1920-04-25,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FF6BE1AE57B1EE61","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,NA,NA,NA,NA,1,0,0,0
4729673,10975955,54,"M",1957-09-07,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FF6C9FE6AEBA633C","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,NA,NA,1,0,0,0
4730840,10984220,79,"F",1932-12-19,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FF9D826987668B4B","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,1,0,0,0
4731582,10989206,77,"M",1934-04-17,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FFBAC8AC21936AA2","single",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,NA,NA,NA,NA,1,0,0,0
4731583,127159,26,"F",1985-02-19,NA,NA,NA,0,NA,0,0,0,0,0,2,NA,"02F41D7A923D449F","single",0,NA,NA,NA,NA,NA,NA,NA,3,3,13,13,0,NA,2011-01-11,NA,NA,1,0,0,0
4731584,154244,47,"F",1964-12-16,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"03957964DE91314B","single",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,2011-03-04,NA,NA,1,0,0,0
4731585,402604,21,"F",1990-08-16,9659154,4320522,2010-06-12,1,NA,0,0,0,0,0,5,19.8356164383562,"09612013E653112B","single",0,NA,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,2011-08-12,NA,NA,1,0,0,0
4731586,427043,34,"F",1977-11-13,NA,NA,2010-01-27,3,NA,0,0,1,0,1,2,19.2986301369863,"09F30375DC4AE306","single_parent",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,2011-08-09,NA,NA,4,3,3,0
4731586,8343129,1,"M",2010-01-27,427043,2117670,NA,NA,NA,0,1,0,0,0,2,NA,"C230C9A776727651","child",1,427043,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,2011-08-09,NA,NA,4,3,3,0
4731586,3194712,4,"M",2007-08-27,427043,2117670,NA,NA,NA,0,1,0,0,0,2,NA,"4A59B47EB8701DDC","child",1,427043,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,2011-08-09,NA,NA,4,3,3,0
4731586,889633,14,"F",1997-02-25,427043,2117670,NA,NA,NA,0,1,0,0,0,2,NA,"14B7B9DB9F3981A2","child",1,427043,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,2011-08-09,NA,NA,4,3,3,0
4731587,10662076,5,"M",2006-09-26,455473,3874827,NA,NA,NA,0,1,0,0,0,3,NA,"F81E951B3406D937","child",1,455473,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,2011-04-06,NA,NA,2,1,1,0
4731587,455473,36,"F",1975-01-20,NA,NA,2006-09-26,1,NA,0,0,1,0,1,3,31.7041095890411,"0A9C3B3ABBD1F9E8","single_parent",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,2011-04-06,NA,NA,2,1,1,0
4731588,737540,39,"F",1972-12-24,NA,NA,2004-03-26,2,NA,0,0,1,0,1,2,29.2109589041096,"112D6D539C5C94D3","single_parent",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,2011-06-26,NA,NA,3,2,2,0
4731588,7521082,7,"M",2004-03-26,737540,1034008,NA,NA,NA,0,1,0,0,0,2,NA,"AF07E77080AEB452","child",1,737540,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,2011-06-26,NA,NA,3,2,2,0
4731588,6093538,9,"M",2002-03-04,737540,1034008,NA,NA,NA,0,1,0,0,0,2,NA,"8DCFF457405B9053","child",1,737540,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,2011-06-26,NA,NA,3,2,2,0
4731589,2732702,21,"M",1990-08-05,NA,NA,NA,NA,NA,0,0,0,0,0,4,NA,"3F983DFAEF4C6EE9","child",1,798461,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,2011-10-15,NA,NA,3,1,2,0
4731589,6392210,11,"M",2000-07-28,NA,NA,NA,NA,NA,0,1,0,0,0,4,NA,"94C1CEC1CFDFC0D8","child",1,798461,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,2011-10-15,NA,NA,3,1,2,0
4731589,798461,46,"F",1965-04-05,NA,NA,2000-07-28,4,NA,0,0,0,0,0,4,22.7479452054795,"1297726BC34DEC08","single_parent",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,2011-10-15,NA,NA,3,1,2,0
4731590,883843,25,"F",1986-11-27,NA,NA,2008-05-09,1,NA,0,0,0,0,0,2,21.4630136986301,"1495AFC330F7C8C7","single",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,2011-06-20,NA,NA,1,0,0,0
4731591,6295892,3,"M",2008-12-20,920676,6434978,NA,NA,NA,0,1,0,0,0,2,NA,"9280F1872A8E18EA","child",1,920676,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,2011-07-21,NA,NA,2,1,1,0
4731591,920676,33,"F",1978-05-12,NA,NA,2008-12-20,1,NA,0,0,1,0,1,2,30.6301369863014,"15717DCFF085D0BF","single_parent",0,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,2011-07-21,NA,NA,2,1,1,0
